NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,ANO_INGRESSO_2020,ANO_INGRESSO_2021,ANO_INGRESSO_2022,IAN_2020,IAN_2021,IAN_2022,IDA_2020,IDA_2021,IDA_2022,IEG_2020,IEG_2021,IEG_2022,IAA_2020,IAA_2021,IAA_2022,IPS_2020,IPS_2021,IPS_2022,IPP_2020,IPP_2021,IPP_2022,IPV_2020,IPV_2021,IPV_2022,INDE_2020,INDE_2021,INDE_2022
ALUNO-1264,1,2.0,2.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,10.0,5.0,9.5,3.1,4.333333333333334,8.4,4.2,8.974358974358974,10.00002,8.0,9.000020000000001,7.5,8.1,7.5,7.916666666666668,7.3,6.458333333333334,7.444443333333333,7.3,7.5,8.110557333333334,6.254,6.957373794871796
ALUNO-1265,4,,,Ametista,,,0.0,,,2019.0,,,5.0,,,7.666666666666667,,,9.9,,,8.75001,,,7.5,,,8.749999999999998,,,8.055560000000002,,,8.124446333333335,,
ALUNO-1266,2,3.0,,Ametista,Quartzo,,0.0,0.0,,2018.0,2021.0,,5.0,10.0,,7.5,1.8,,8.7,3.3,,8.500020000000001,10.0,,5.0,5.6,,7.291666666666667,6.9,,8.22222,2.8,,7.463612666666667,4.817,
ALUNO-1270,2,,,Ametista,,,0.0,,,2019.0,,,10.0,,,6.0,,,6.5,,,8.500020000000001,,,7.5,,,7.708333333333334,,,7.888886666666666,,,7.448612666666667,,
ALUNO-1274,4,,,Ametista,,,1.0,,,2019.0,,,5.0,,,7.333333333333333,,,8.4,,,9.16668,,,7.5,,,8.958333333333332,,,8.666673333333334,,,7.942502666666667,,
ALUNO-1275,1,1.0,2.0,Topázio,Topázio,Ametista,0.0,1.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,10.0,10.0,7.8,5.416666666666667,8.5,9.6,9.487179487179487,10.00002,9.5,9.000020000000001,7.5,7.5,7.5,7.1875,8.3,6.666666666666666,7.75,9.8,7.666666666666667,8.718752,8.468,7.830771230769231
ALUNO-1277,3,,,Ametista,,,1.0,,,2017.0,,,10.0,,,7.666666666666667,,,5.9,,,7.08333,,,5.0,,,8.958333333333332,,,9.11112,,,7.639723666666667,,
ALUNO-1278,0,0.0,1.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,10.0,4.6,6.0,10.0,4.2,7.602657004830919,9.000020000000001,8.0,8.500020000000001,7.5,7.5,7.5,2.5,6.3,5.625,4.58334,6.2,7.055553333333332,7.31667,5.671,6.794144067632851
ALUNO-1281,7,,,Ametista,,,1.0,,,2018.0,,,10.0,,,6.833333333333333,,,9.1,,,7.91667,,,7.5,,,8.28125,,,9.1250025,,,8.381459166666666,,
ALUNO-1282,0,,,Ágata,,,0.0,,,2020.0,,,10.0,,,8.5,,,8.8,,,7.916679999999999,,,2.5,,,2.5,,,2.75,,,6.301668,,
ALUNO-1284,5,,,Ágata,,,0.0,,,2020.0,,,5.0,,,4.333333333333333,,,8.6,,,8.75001,,,7.5,,,7.708333333333334,,,6.555550000000001,,,6.793611000000001,,
ALUNO-1285,0,1.0,1.0,Topázio,Topázio,Ametista,0.0,1.0,0.0,2020.0,2020.0,2020.0,10.0,10.0,5.0,9.0,5.9,7.5,9.9,10.0,7.704585537918872,9.000020000000001,9.0,9.50002,7.5,7.5,7.5,7.8125,7.7,5.625,6.99999,9.1,8.222223333333334,8.61125,8.407,7.447863774250441
ALUNO-1287,0,0.0,1.0,Ágata,Ametista,Ágata,0.0,0.0,0.0,2020.0,2020.0,2020.0,5.0,5.0,5.0,8.5,5.3,5.166666666666667,10.0,10.0,8.87056471764118,8.500020000000001,8.0,8.500020000000001,7.5,7.5,5.0,2.5,7.5,5.416666666666667,5.58334,8.4,6.555553333333333,7.16667,7.546,6.510225610194904
ALUNO-1288,6,7.0,,Ágata,Ágata,,0.0,0.0,,2016.0,2016.0,,10.0,10.0,,6.0,5.8,,7.8,7.2,,0.0,8.8,,7.5,5.6,,7.1875,6.7,,7.499995,5.4,,6.728749,6.787,
ALUNO-1289,2,2.0,3.0,Ágata,Ágata,Ametista,0.0,0.0,0.0,2020.0,2020.0,2020.0,5.0,5.0,5.0,3.0,4.8,5.644444444444443,7.1,7.9,8.75,8.500020000000001,8.5,9.58335,7.5,7.5,7.5,6.666666666666667,7.9,7.1875,6.666663333333334,7.1,6.624995,6.120001333333334,6.86,7.130972888888889
ALUNO-1290,8,,,Ágata,,,0.0,,,2018.0,,,10.0,,,9.0,,,0.0,,,8.33334,,,8.75,,,0.0,,,0.0,,,7.183333999999999,,
ALUNO-1291,1,,,Ametista,,,0.0,,,2020.0,,,10.0,,,10.0,,,6.9,,,6.91668,,,7.5,,,7.291666666666667,,,7.5,,,8.050834666666667,,
ALUNO-1292,2,3.0,3.0,Topázio,Topázio,Topázio,0.0,0.0,1.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,9.0,6.7,7.155555555555556,9.4,9.7,9.37363834422658,10.00002,9.6,10.00002,7.5,7.5,8.75,8.75,8.8,8.59375,8.222226666666668,8.7,8.5000025,8.949447333333334,8.614,8.740216279956428
ALUNO-1293,2,,,Quartzo,,,0.0,,,2019.0,,,5.0,,,0.0,,,1.1,,,0.0,,,7.5,,,7.708333333333334,,,8.055556666666668,,,3.8519446666666672,,
ALUNO-1294,6,,,Quartzo,,,0.0,,,2019.0,,,10.0,,,0.0,,,2.8,,,7.91667,,,5.0,,,6.25,,,5.0833275,,,4.4933325,,
ALUNO-1296,1,1.0,,Ágata,Ágata,,0.0,0.0,,2019.0,2019.0,,5.0,5.0,,5.75,3.5,,8.7,8.8,,8.500020000000001,9.5,,5.625,7.5,,5.9375,7.5,,7.25,7.2,,6.846252000000001,6.844,
ALUNO-1297,7,,,Ágata,,,0.0,,,2019.0,,,5.0,,,5.666666666666667,,,8.3,,,7.91667,,,6.875,,,7.5,,,7.7916675,,,7.080833833333333,,
ALUNO-1298,0,0.0,1.0,Topázio,Ametista,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,5.0,9.0,6.4,4.583333333333334,9.9,8.3,8.48792270531401,9.50002,10.0,8.000020000000001,7.5,7.5,7.5,7.5,7.5,5.833333333333334,6.583335,7.8,7.333333333333333,8.546669,7.521,6.714253207729469
ALUNO-1299,6,7.0,,Ametista,Ametista,,0.0,0.0,,2017.0,2017.0,,10.0,10.0,,5.166666666666667,7.2,,8.5,8.3,,7.91667,7.1,,7.5,7.5,,8.28125,8.3,,8.583335,7.8,,7.819792333333333,7.936,
ALUNO-1302,1,1.0,,Quartzo,Quartzo,,0.0,0.0,,2019.0,2019.0,,5.0,5.0,,0.0,0.6,,0.9,3.3,,8.000020000000001,0.0,,7.5,7.5,,7.083333333333334,7.2,,6.944439999999998,5.3,,4.3272233333333325,3.827,
ALUNO-1303,2,,,Ágata,,,0.0,,,2016.0,,,5.0,,,3.0,,,7.9,,,9.000020000000001,,,4.375,,,5.0,,,8.5,,,6.2175020000000005,,
ALUNO-1309,7,,,Ametista,,,0.0,,,2019.0,,,10.0,,,6.833333333333333,,,8.0,,,7.5,,,7.5,,,8.125,,,8.0416725,,,7.887501166666667,,
ALUNO-1313,3,,,Quartzo,,,0.0,,,2020.0,,,5.0,,,2.1666666666666665,,,5.2,,,8.33334,,,5.0,,,7.5,,,5.666660000000001,,,5.189999333333334,,
ALUNO-1315,2,2.0,,Quartzo,Quartzo,,0.0,0.0,,2016.0,2016.0,,5.0,5.0,,4.5,4.3,,6.9,3.8,,8.000020000000001,8.9,,5.0,4.4,,3.75,5.0,,5.999995,5.7,,5.655001,5.075,
ALUNO-1316,0,,,Topázio,,,0.0,,,2019.0,,,5.0,,,10.0,,,10.0,,,9.50002,,,7.5,,,7.5,,,7.750005,,,8.500003,,
ALUNO-1318,8,,,Ágata,,,0.0,,,2016.0,,,10.0,,,9.7,,,0.0,,,8.75001,,,7.5,,,0.0,,,0.0,,,7.255001,,
ALUNO-1319,1,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,10.0,5.0,10.0,6.3,7.25,9.2,8.3,9.054621848739496,6.41668,6.4,7.00002,6.875,5.0,8.125,7.291666666666667,8.1,5.624999999999999,7.5,8.4,7.222223333333334,7.898334666666667,7.572,7.280371036414566
ALUNO-1323,1,2.0,2.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,10.0,5.0,10.0,5.1,4.916666666666667,9.1,8.8,9.092813051146384,9.000020000000001,8.0,8.500020000000001,4.375,5.6,5.625,7.916666666666668,7.9,5.833333333333334,8.0,7.9,7.055556666666667,8.049168666666667,7.518,6.708842610229277
ALUNO-1324,1,2.0,2.0,Ametista,Ametista,Quartzo,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,10.0,5.0,10.0,3.4,3.833333333333333,7.9,8.8,6.721583370190181,9.000020000000001,8.5,0.0,7.5,7.5,7.5,7.708333333333334,7.5,6.458333333333334,7.5,7.1,7.222219999999999,8.000835333333335,7.186,5.451260674038036
ALUNO-1325,2,,,Quartzo,,,0.0,,,2018.0,,,5.0,,,0.0,,,8.3,,,6.91668,,,5.0,,,6.5625,,,6.583325,,,5.3245830000000005,,
ALUNO-1328,2,,,Ametista,,,1.0,,,2017.0,,,10.0,,,1.5,,,8.7,,,9.50002,,,7.5,,,8.125,,,8.66667,,,7.285836,,
ALUNO-1336,3,,,Quartzo,,,0.0,,,2020.0,,,5.0,,,3.6666666666666665,,,4.0,,,8.33334,,,7.5,,,8.125,,,5.777770000000001,,,5.584721333333334,,
ALUNO-1338,1,2.0,2.0,Ametista,Ágata,Ametista,1.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,10.0,5.0,9.5,5.2,5.166666666666667,8.1,2.1,8.480125262446176,9.50002,7.9,9.50002,7.5,7.5,7.5,8.125,7.7,6.458333333333332,9.000005,8.7,7.499996666666666,8.332502999999999,6.511,7.075193052489235
ALUNO-1339,3,,,Ametista,,,0.0,,,2019.0,,,5.0,,,7.666666666666667,,,10.0,,,10.00002,,,7.5,,,7.5,,,6.944439999999999,,,7.922223333333333,,
ALUNO-1341,7,,,Ametista,,,1.0,,,2019.0,,,10.0,,,7.166666666666667,,,8.9,,,8.75001,,,6.875,,,8.125,,,9.2083425,,,8.430002833333335,,
ALUNO-1343,2,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2018.0,2018.0,2018.0,10.0,5.0,5.0,0.0,1.3,2.0,8.0,1.3,6.470435347628331,8.000020000000001,10.0,7.416679999999999,5.0,5.6,6.25,6.25,6.9,6.25,6.583325,3.7,7.444443333333333,5.841667000000001,3.996,5.674643736192333
ALUNO-1344,1,2.0,,Ágata,Ágata,,0.0,0.0,,2018.0,2018.0,,2.5,2.5,,6.0,2.0,,7.4,5.8,,8.000020000000001,9.5,,5.625,5.6,,6.458333333333334,8.1,,7.555549999999998,7.6,,6.449445333333334,5.664,
ALUNO-1347,7,,,Ágata,,,0.0,,,2019.0,,,10.0,,,4.666666666666667,,,8.1,,,9.16668,,,6.875,,,7.34375,,,6.333335,,,7.158543333333334,,
ALUNO-1348,3,3.0,4.0,Ametista,Ametista,Ágata,1.0,0.0,0.0,2018.0,2018.0,2018.0,10.0,5.0,5.0,6.333333333333333,6.9,5.900000000000001,7.1,8.6,9.178030303030305,7.91667,7.5,8.33334,6.875,6.3,5.625,8.541666666666666,7.5,6.71875,9.11112,8.5,5.8333275,7.842224333333333,7.422,6.749980560606062
ALUNO-13,,0.0,,,Quartzo,,,0.0,,,2021.0,,,5.0,,,0.8,,,0.0,,,8.0,,,7.5,,,0.0,,,6.0,,,3.413,
ALUNO-19,,2.0,2.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,4.6,7.466666666666667,,6.3,9.054621848739496,,9.0,10.00002,,7.5,7.5,,7.7,6.666666666666666,,8.3,8.111113333333334,,6.751,7.843149036414566
ALUNO-29,,3.0,3.0,,Ágata,Quartzo,,0.0,0.0,,2021.0,2021.0,,5.0,2.5,,3.8,5.777777777777778,,5.3,4.832296380090497,,9.6,0.0,,7.5,7.5,,7.5,6.71875,,7.9,5.7083325,,6.342,4.935556331573656
ALUNO-38,,3.0,3.0,,Ágata,Ágata,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,5.1,5.666666666666667,,6.9,6.721726190476191,,3.8,9.16668,,7.5,6.25,,7.5,7.34375,,7.8,7.20833,,6.847,6.695387571428572
ALUNO-40,,5.0,,,Ametista,,,0.0,,,2021.0,,,5.0,,,6.0,,,7.8,,,9.2,,,7.5,,,8.3,,,8.0,,,7.334,
ALUNO-42,,0.0,0.0,,Ágata,Quartzo,,0.0,0.0,,2021.0,2021.0,,10.0,10.0,,4.0,2.5,,6.7,3.148809523809524,,10.0,9.000020000000001,,7.5,7.5,,7.2,0.0,,6.0,2.50001,,6.802,4.279765904761905
ALUNO-47,,1.0,1.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,4.0,7.416666666666666,,6.3,10.0,,8.5,8.500020000000001,,7.5,7.5,,7.5,6.25,,5.8,7.222223333333333,,6.056,7.65278
ALUNO-54,,3.0,,,Ágata,,,0.0,,,2021.0,,,10.0,,,4.1,,,5.8,,,7.5,,,7.5,,,7.3,,,5.8,,,6.388,
ALUNO-56,,6.0,7.0,,Ágata,Quartzo,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,5.5,0.4444444444444445,,7.5,3.597794117647059,,8.8,0.0,,5.6,5.0,,7.8,3.28125,,7.2,4.500003333333333,,6.777,3.036573379084968
ALUNO-65,,0.0,1.0,,Topázio,Ametista,,1.0,1.0,,2021.0,2021.0,,5.0,5.0,,6.9,8.166666666666666,,10.0,9.555555555555555,,10.0,10.00002,,7.5,5.625,,8.1,6.25,,10.0,8.777783333333334,,8.438,7.987503111111112
ALUNO-66,,2.0,3.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,10.0,,5.9,7.777777777777779,,6.3,5.784722222222221,,8.0,6.66667,,7.5,7.5,,8.5,7.34375,,7.7,6.5416625,,6.875,7.171874500000001
ALUNO-67,,1.0,1.0,,Quartzo,Ágata,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,1.1,5.583333333333333,,3.3,7.88220551378446,,7.4,9.000020000000001,,7.5,5.0,,8.3,5.9375,,6.1,7.916665,,4.939,6.770192769423559
ALUNO-77,,0.0,0.0,,Ametista,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,6.4,8.333333333333332,,10.0,8.237472766884531,,9.5,10.00002,,7.5,8.75,,7.5,5.625,,8.1,8.25,,7.854,7.901663220043574
ALUNO-93,,0.0,,,Ágata,,,0.0,,,2021.0,,,10.0,,,5.1,,,4.2,,,8.0,,,7.5,,,6.6,,,5.9,,,6.248,
ALUNO-98,,3.0,3.0,,Ametista,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,6.3,7.055555555555556,,6.4,8.520833333333332,,9.2,7.91667,,7.5,7.5,,7.5,7.8125,,7.5,7.2916625,,6.953,7.396527277777778
ALUNO-104,,0.0,0.0,,Ametista,Topázio,,0.0,1.0,,2021.0,2021.0,,10.0,10.0,,6.4,7.25,,10.0,9.392712550607287,,9.0,10.00002,,7.5,7.5,,7.2,5.625,,6.8,8.58333,,8.01,8.357710510121457
ALUNO-109,,6.0,,,Ametista,,,0.0,,,2021.0,,,5.0,,,7.8,,,6.7,,,7.5,,,7.5,,,8.4,,,8.2,,,7.36,
ALUNO-124,,0.0,1.0,,Topázio,Ametista,,1.0,0.0,,2021.0,2021.0,,10.0,10.0,,6.1,5.166666666666667,,8.3,8.033910533910534,,9.0,9.000020000000001,,7.5,7.5,,8.1,5.416666666666667,,9.7,6.888886666666665,,8.275,7.209561440115441
ALUNO-126,,0.0,0.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,4.5,7.333333333333333,,4.2,8.468286099865047,,9.0,9.000020000000001,,7.5,7.5,,7.2,4.0625,,7.3,7.5,,6.069,7.216575886639676
ALUNO-127,,1.0,1.0,,Ametista,Ágata,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,5.6,5.5,,7.1,7.932900432900433,,10.0,10.00002,,7.5,7.5,,7.5,5.625,,6.9,6.833329999999998,,6.907,6.865748086580086
ALUNO-129,,2.0,2.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,4.6,8.083333333333332,,4.2,6.793942772203643,,7.4,9.000020000000001,,7.5,5.625,,7.2,6.875,,4.3,7.888893333333335,,5.819,7.203235887774063
ALUNO-137,,0.0,,,Ágata,,,0.0,,,2021.0,,,5.0,,,5.3,,,5.8,,,8.0,,,7.5,,,5.0,,,6.2,,,6.012,
ALUNO-143,,3.0,3.0,,Ágata,Ágata,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,4.3,5.111111111111111,,4.4,6.444493006993008,,7.9,8.75001,,6.3,5.0,,7.5,7.03125,,6.8,7.208335,,6.278,6.330913823620824
ALUNO-155,,6.0,,,Quartzo,,,0.0,,,2021.0,,,5.0,,,3.4,,,5.3,,,7.1,,,0.0,,,8.1,,,6.6,,,5.082,
ALUNO-159,,0.0,0.0,,Ametista,Ametista,,1.0,1.0,,2021.0,2021.0,,5.0,5.0,,6.1,7.25,,10.0,8.966049382716049,,9.0,9.000020000000001,,7.5,5.625,,8.1,5.625,,9.3,8.583335,,8.025,7.484878876543211
ALUNO-167,,1.0,2.0,,Ametista,Ágata,,0.0,0.0,,2021.0,2021.0,,5.0,10.0,,5.8,2.75,,9.2,8.825396825396826,,10.0,8.500020000000001,,7.5,7.5,,7.5,6.041666666666667,,8.3,7.333329999999999,,7.639,6.985914031746033
ALUNO-171,,3.0,4.0,,Ametista,Ametista,,1.0,0.0,,2021.0,2021.0,,5.0,5.0,,7.5,7.633333333333333,,8.9,8.255555555555556,,8.8,7.91667,,7.5,7.5,,8.3,7.1875,,9.0,6.83333,,8.036,7.304860777777779
ALUNO-176,,2.0,3.0,,Ágata,Quartzo,,0.0,0.0,,,2017.0,,5.0,5.0,,4.3,2.888888888888889,,6.3,7.391025641025641,,7.5,6.66666,,5.0,5.0,,6.7,5.15625,,5.7,4.2916725,,5.674,5.096608405982907
ALUNO-177,,0.0,0.0,,Ametista,Topázio,,0.0,0.0,,2021.0,2021.0,,10.0,10.0,,4.6,8.783333333333333,,8.3,8.964102564102564,,9.0,9.50002,,7.5,7.5,,6.9,5.625,,6.3,7.33333,,7.196,8.27865517948718
ALUNO-185,,0.0,0.0,,Ametista,Ametista,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,5.4,8.8,,10.0,8.243546576879911,,8.0,8.500020000000001,,7.5,8.125,,7.2,5.625,,7.8,7.41667,,7.906,7.617045315375983
ALUNO-207,,3.0,3.0,,Quartzo,Quartzo,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,5.3,3.722222222222223,,3.9,3.724695192086496,,8.3,0.0,,6.9,7.5,,7.5,6.40625,,4.4,5.9583275,,5.504,4.571673982861744
ALUNO-218,,0.0,1.0,,Topázio,Topázio,,1.0,1.0,,2021.0,2021.0,,10.0,10.0,,6.9,6.916666666666666,,10.0,9.031578947368422,,9.5,9.50002,,7.5,7.5,,8.1,6.5625,,9.7,9.083335,,8.821,8.362568122807017
ALUNO-221,,3.0,3.0,,Quartzo,Quartzo,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,1.8,2.666666666666667,,2.8,3.613701372997712,,9.2,8.75001,,7.5,7.5,,5.8,6.09375,,3.9,4.7083275,,4.442,4.932115107932876
ALUNO-232,,5.0,6.0,,Ametista,Ametista,,0.0,1.0,,2021.0,2021.0,,5.0,5.0,,6.7,6.688888888888889,,7.2,8.191793021556448,,8.3,8.33334,,7.5,8.125,,8.3,8.4375,,8.2,8.55556,,7.331,7.676832382089068
ALUNO-240,,3.0,,,Ametista,,,0.0,,,2021.0,,,10.0,,,6.9,,,6.1,,,8.8,,,7.5,,,7.3,,,8.4,,,7.629,
ALUNO-243,,0.0,,,Ágata,,,0.0,,,2021.0,,,10.0,,,3.2,,,5.0,,,8.5,,,7.5,,,7.5,,,6.8,,,6.354,
ALUNO-247,,0.0,1.0,,Ametista,Ágata,,1.0,0.0,,2021.0,2021.0,,5.0,5.0,,6.8,4.166666666666667,,8.3,7.888471177944862,,10.0,10.00002,,7.5,6.875,,8.1,4.6875,,9.7,6.16666,,8.013,6.300611568922306
ALUNO-249,,1.0,,,Ágata,,,0.0,,,2021.0,,,5.0,,,2.1,,,7.9,,,8.5,,,7.5,,,7.5,,,5.8,,,6.025,
ALUNO-252,,0.0,0.0,,Ametista,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,5.9,8.666666666666666,,10.0,9.285714285714285,,10.0,9.000020000000001,,7.5,7.5,,7.2,5.3125,,6.6,7.416665,,7.473,7.755061190476191
ALUNO-258,,0.0,0.0,,Ágata,Quartzo,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,5.3,5.666666666666666,,10.0,5.72182089209953,,7.8,7.916679999999999,,7.5,4.375,,2.5,5.0,,4.8,6.416655,,6.283,5.790196511753241
ALUNO-260,,0.0,0.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,4.5,7.5,,6.7,8.607340372046254,,9.5,9.000020000000001,,7.5,7.5,,7.5,6.25,,7.8,7.833335,,6.75,7.56313707440925
ALUNO-271,,3.0,,,Ágata,,,0.0,,,2021.0,,,10.0,,,4.3,,,5.0,,,9.6,,,7.5,,,7.7,,,5.5,,,6.429,
ALUNO-282,,5.0,6.0,,Topázio,Topázio,,1.0,1.0,,2021.0,2021.0,,5.0,5.0,,8.8,8.644444444444444,,9.7,7.86141304347826,,9.2,9.16668,,7.5,6.875,,8.8,8.59375,,9.0,9.111116666666666,,8.544,8.086937830917876
ALUNO-283,,5.0,6.0,,Topázio,Ametista,,1.0,1.0,,2021.0,2021.0,,5.0,5.0,,8.7,6.888888888888888,,9.4,8.313618925831202,,8.8,8.33334,,7.5,8.75,,8.8,7.96875,,9.5,9.666673333333334,,8.531,7.979045229610685
ALUNO-294,,0.0,0.0,,Topázio,Topázio,,1.0,1.0,,2021.0,2021.0,,10.0,10.0,,7.3,8.0,,10.0,9.34238310708899,,9.5,10.00002,,7.5,5.625,,8.4,5.0,,10.0,8.66667,,8.994,8.264312621417798
ALUNO-303,,0.0,,,Ametista,,,0.0,,,2021.0,,,10.0,,,6.8,,,8.3,,,8.5,,,7.5,,,7.5,,,7.0,,,7.767,
ALUNO-310,,0.0,,,Ametista,,,0.0,,,2021.0,,,10.0,,,4.6,,,8.3,,,9.0,,,7.5,,,6.6,,,6.3,,,7.165,
ALUNO-331,,0.0,1.0,,Topázio,Topázio,,1.0,0.0,,2021.0,2021.0,,10.0,10.0,,7.3,9.25,,10.0,10.0,,9.0,9.50002,,7.5,5.625,,8.4,6.041666666666667,,9.8,8.277783333333332,,8.923,8.622225333333333
ALUNO-336,,0.0,0.0,,Ametista,Ametista,,0.0,0.0,,,2020.0,,5.0,5.0,,6.9,6.25,,10.0,8.215624531414004,,9.0,9.000020000000001,,6.3,7.5,,7.5,5.625,,6.9,7.833325,,7.533,7.172291906282801
ALUNO-352,,4.0,4.0,,Ágata,Ágata,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,3.5,4.666666666666667,,3.6,6.7748840426859,,7.5,8.75001,,7.5,7.5,,7.2,7.1875,,5.7,7.3749975,,5.783,6.607060641870514
ALUNO-357,,3.0,3.0,,Ágata,Ágata,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,5.9,5.111111111111111,,5.3,5.694444444444445,,8.3,9.16668,,7.5,7.5,,7.3,7.5,,6.6,6.4166575,,6.854,6.361110611111111
ALUNO-363,,0.0,0.0,,Ametista,Ametista,,0.0,0.0,,2021.0,2021.0,,10.0,5.0,,6.5,7.833333333333334,,8.3,8.737179487179487,,10.0,10.00002,,7.5,7.5,,7.8,4.0625,,8.7,7.249995,,8.231,7.420353564102564
ALUNO-374,,7.0,,,Topázio,,,0.0,,,2021.0,,,10.0,,,6.4,,,9.4,,,9.6,,,7.5,,,8.1,,,7.9,,,8.276,
ALUNO-376,,4.0,,,Quartzo,,,0.0,,,2021.0,,,5.0,,,3.9,,,5.8,,,8.8,,,0.0,,,7.7,,,5.7,,,5.216,
ALUNO-384,,1.0,,,Ametista,,,1.0,,,2021.0,,,5.0,,,3.6,,,9.2,,,8.5,,,8.8,,,8.1,,,9.1,,,7.418,
ALUNO-403,,3.0,4.0,,Ametista,Quartzo,,0.0,0.0,,2021.0,2021.0,,10.0,10.0,,6.4,3.944444444444445,,7.2,5.284743991640544,,9.2,0.0,,7.5,6.25,,7.9,7.34375,,8.5,6.95833,,7.878,5.596878687216997
ALUNO-405,,0.0,1.0,,Ametista,Ágata,,0.0,0.0,,2021.0,2021.0,,10.0,10.0,,6.0,3.916666666666667,,8.3,8.38903743315508,,8.5,8.500020000000001,,7.5,7.5,,7.5,5.833333333333334,,7.8,6.833326666666667,,7.767,7.011141486631016
ALUNO-422,,0.0,1.0,,Ametista,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,7.2,7.083333333333334,,10.0,9.18837803320562,,9.0,9.50002,,7.5,7.5,,8.4,5.625,,7.7,8.083335,,7.965,7.633511273307791
ALUNO-423,,5.0,,,Quartzo,,,0.0,,,2021.0,,,5.0,,,1.5,,,1.7,,,0.0,,,5.0,,,6.9,,,4.2,,,3.146,
ALUNO-432,,0.0,1.0,,Quartzo,Quartzo,,0.0,0.0,,,2020.0,,5.0,5.0,,2.6,3.75,,6.7,7.222222222222223,,9.0,6.91668,,5.0,5.0,,2.5,3.125,,4.8,3.750005,,4.946,4.948613444444445
ALUNO-436,,2.0,2.0,,Ametista,Ágata,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,6.3,4.75,,8.8,5.64102564102564,,9.5,9.000020000000001,,7.5,7.5,,8.5,6.25,,8.4,7.166663333333332,,7.743,6.286539794871795
ALUNO-438,,5.0,7.0,,Ágata,Quartzo,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,2.8,3.305555555555556,,5.3,4.521078431372549,,9.2,7.91667,,7.5,7.5,,7.5,7.96875,,6.1,7.222219999999999,,5.756,5.848312797385621
ALUNO-440,,5.0,,,Ametista,,,0.0,,,2021.0,,,5.0,,,6.7,,,8.1,,,8.3,,,7.5,,,8.1,,,7.7,,,7.382,
ALUNO-444,,1.0,2.0,,Ágata,Ametista,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,5.1,5.933333333333334,,4.2,9.342251950947604,,9.5,8.000020000000001,,7.5,7.5,,8.1,6.458333333333334,,8.1,7.66667,,6.469,7.284286390189521
ALUNO-452,,1.0,1.0,,Ametista,Ágata,,0.0,0.0,,2021.0,2021.0,,5.0,5.0,,4.8,6.916666666666667,,8.8,8.705128205128204,,7.0,6.91668,,7.5,5.625,,8.1,6.25,,8.3,7.5,,7.118,7.003526974358975
ALUNO-465,,0.0,1.0,,Ametista,Ametista,,0.0,1.0,,2021.0,2021.0,,5.0,5.0,,7.6,8.0,,10.0,8.992200328407225,,8.5,8.000020000000001,,7.5,7.5,,7.8,6.5625,,8.6,8.750005,,8.123,7.854693065681446
ALUNO-485,,3.0,,,Ágata,,,0.0,,,2021.0,,,5.0,,,5.0,,,6.1,,,7.1,,,7.5,,,7.3,,,7.4,,,6.387,
