NOME,ANO_INGRESSO_2020,FASE_2020,PEDRA_2020,IAN_2020,IDA_2020,IEG_2020,IAA_2020,IPS_2020,IPP_2020,IPV_2020,INDE_2020,PONTO_VIRADA_2020,ANO_INGRESSO_2021,FASE_2021,PEDRA_2021,IAN_2021,IDA_2021,IEG_2021,IAA_2021,IPS_2021,IPP_2021,IPV_2021,INDE_2021,PONTO_VIRADA_2021,ANO_INGRESSO_2022,FASE_2022,PEDRA_2022,IAN_2022,IDA_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022
ALUNO-1256,2018.0,4,Quartzo,5.0,0.0,4.6,7.91667,7.5,7.916666666666668,8.222226666666668,5.397779,0.0,2018.0,5.0,Ágata,5.0,3.6,7.5,9.2,7.5,7.7,6.9,6.541,0.0,,,,,,,,,,,,
ALUNO-1257,2019.0,3,Ametista,5.0,8.0,6.8,10.00002,7.5,7.96875,8.166667499999999,7.6402105,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1260,2020.0,1,Ametista,5.0,9.0,8.9,9.50002,7.5,7.291666666666667,7.333333333333333,7.975835333333334,0.0,2020.0,1.0,Ágata,5.0,3.9,5.0,9.0,7.5,7.7,7.3,6.163,0.0,2020.0,1.0,Ametista,5.0,7.166666666666667,7.3,9.50002,7.5,5.833333333333334,7.277776666666666,7.132224000000001,0.0
ALUNO-1261,2016.0,5,Quartzo,10.0,0.6666666666666666,7.5,7.91667,3.125,6.40625,5.2916625,5.436457833333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1262,2020.0,4,Ágata,5.0,2.6666666666666665,9.0,8.33334,7.5,8.125,8.055560000000002,6.840279333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1264,2019.0,1,Ametista,5.0,9.5,8.4,10.00002,7.5,7.916666666666668,7.444443333333333,8.110557333333334,0.0,2019.0,2.0,Ágata,10.0,3.1,4.2,8.0,8.1,7.3,7.3,6.254,0.0,2019.0,2.0,Ágata,5.0,4.333333333333334,8.974358974358974,9.000020000000001,7.5,6.458333333333334,7.5,6.957373794871796,0.0
ALUNO-1265,2019.0,4,Ametista,5.0,7.666666666666667,9.9,8.75001,7.5,8.749999999999998,8.055560000000002,8.124446333333335,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1266,2018.0,2,Ametista,5.0,7.5,8.7,8.500020000000001,5.0,7.291666666666667,8.22222,7.463612666666667,0.0,2021.0,3.0,Quartzo,10.0,1.8,3.3,10.0,5.6,6.9,2.8,4.817,0.0,,,,,,,,,,,,
ALUNO-1270,2019.0,2,Ametista,10.0,6.0,6.5,8.500020000000001,7.5,7.708333333333334,7.888886666666666,7.448612666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1274,2019.0,4,Ametista,5.0,7.333333333333333,8.4,9.16668,7.5,8.958333333333332,8.666673333333334,7.942502666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1275,2019.0,1,Topázio,10.0,10.0,8.5,10.00002,7.5,7.1875,7.75,8.718752,0.0,2019.0,1.0,Topázio,5.0,7.8,9.6,9.5,7.5,8.3,9.8,8.468,1.0,2019.0,2.0,Ametista,10.0,5.416666666666667,9.487179487179487,9.000020000000001,7.5,6.666666666666666,7.666666666666667,7.830771230769231,0.0
ALUNO-1277,2017.0,3,Ametista,10.0,7.666666666666667,5.9,7.08333,5.0,8.958333333333332,9.11112,7.639723666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1278,2019.0,0,Ametista,5.0,10.0,10.0,9.000020000000001,7.5,2.5,4.58334,7.31667,0.0,2019.0,0.0,Ágata,5.0,4.6,4.2,8.0,7.5,6.3,6.2,5.671,0.0,2019.0,1.0,Ágata,5.0,6.0,7.602657004830919,8.500020000000001,7.5,5.625,7.055553333333332,6.794144067632851,0.0
ALUNO-1281,2018.0,7,Ametista,10.0,6.833333333333333,9.1,7.91667,7.5,8.28125,9.1250025,8.381459166666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1282,2020.0,0,Ágata,10.0,8.5,8.8,7.916679999999999,2.5,2.5,2.75,6.301668,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1284,2020.0,5,Ágata,5.0,4.333333333333333,8.6,8.75001,7.5,7.708333333333334,6.555550000000001,6.793611000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1285,2020.0,0,Topázio,10.0,9.0,9.9,9.000020000000001,7.5,7.8125,6.99999,8.61125,0.0,2020.0,1.0,Topázio,10.0,5.9,10.0,9.0,7.5,7.7,9.1,8.407,1.0,2020.0,1.0,Ametista,5.0,7.5,7.704585537918872,9.50002,7.5,5.625,8.222223333333334,7.447863774250441,0.0
ALUNO-1287,2020.0,0,Ágata,5.0,8.5,10.0,8.500020000000001,7.5,2.5,5.58334,7.16667,0.0,2020.0,0.0,Ametista,5.0,5.3,10.0,8.0,7.5,7.5,8.4,7.546,0.0,2020.0,1.0,Ágata,5.0,5.166666666666667,8.87056471764118,8.500020000000001,5.0,5.416666666666667,6.555553333333333,6.510225610194904,0.0
ALUNO-1288,2016.0,6,Ágata,10.0,6.0,7.8,0.0,7.5,7.1875,7.499995,6.728749,0.0,2016.0,7.0,Ágata,10.0,5.8,7.2,8.8,5.6,6.7,5.4,6.787,0.0,,,,,,,,,,,,
ALUNO-1289,2020.0,2,Ágata,5.0,3.0,7.1,8.500020000000001,7.5,6.666666666666667,6.666663333333334,6.120001333333334,0.0,2020.0,2.0,Ágata,5.0,4.8,7.9,8.5,7.5,7.9,7.1,6.86,0.0,2020.0,3.0,Ametista,5.0,5.644444444444443,8.75,9.58335,7.5,7.1875,6.624995,7.130972888888889,0.0
ALUNO-1290,2018.0,8,Ágata,10.0,9.0,0.0,8.33334,8.75,0.0,0.0,7.183333999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1291,2020.0,1,Ametista,10.0,10.0,6.9,6.91668,7.5,7.291666666666667,7.5,8.050834666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1292,2019.0,2,Topázio,10.0,9.0,9.4,10.00002,7.5,8.75,8.222226666666668,8.949447333333334,0.0,2019.0,3.0,Topázio,10.0,6.7,9.7,9.6,7.5,8.8,8.7,8.614,0.0,2019.0,3.0,Topázio,10.0,7.155555555555556,9.37363834422658,10.00002,8.75,8.59375,8.5000025,8.740216279956428,1.0
ALUNO-1293,2019.0,2,Quartzo,5.0,0.0,1.1,0.0,7.5,7.708333333333334,8.055556666666668,3.8519446666666672,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1294,2019.0,6,Quartzo,10.0,0.0,2.8,7.91667,5.0,6.25,5.0833275,4.4933325,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1296,2019.0,1,Ágata,5.0,5.75,8.7,8.500020000000001,5.625,5.9375,7.25,6.846252000000001,0.0,2019.0,1.0,Ágata,5.0,3.5,8.8,9.5,7.5,7.5,7.2,6.844,0.0,,,,,,,,,,,,
ALUNO-1297,2019.0,7,Ágata,5.0,5.666666666666667,8.3,7.91667,6.875,7.5,7.7916675,7.080833833333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1298,2019.0,0,Topázio,10.0,9.0,9.9,9.50002,7.5,7.5,6.583335,8.546669,0.0,2019.0,0.0,Ametista,5.0,6.4,8.3,10.0,7.5,7.5,7.8,7.521,0.0,2019.0,1.0,Ágata,5.0,4.583333333333334,8.48792270531401,8.000020000000001,7.5,5.833333333333334,7.333333333333333,6.714253207729469,0.0
ALUNO-1299,2017.0,6,Ametista,10.0,5.166666666666667,8.5,7.91667,7.5,8.28125,8.583335,7.819792333333333,0.0,2017.0,7.0,Ametista,10.0,7.2,8.3,7.1,7.5,8.3,7.8,7.936,0.0,,,,,,,,,,,,
ALUNO-1302,2019.0,1,Quartzo,5.0,0.0,0.9,8.000020000000001,7.5,7.083333333333334,6.944439999999998,4.3272233333333325,0.0,2019.0,1.0,Quartzo,5.0,0.6,3.3,0.0,7.5,7.2,5.3,3.827,0.0,,,,,,,,,,,,
ALUNO-1303,2016.0,2,Ágata,5.0,3.0,7.9,9.000020000000001,4.375,5.0,8.5,6.2175020000000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1309,2019.0,7,Ametista,10.0,6.833333333333333,8.0,7.5,7.5,8.125,8.0416725,7.887501166666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1313,2020.0,3,Quartzo,5.0,2.1666666666666665,5.2,8.33334,5.0,7.5,5.666660000000001,5.189999333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1315,2016.0,2,Quartzo,5.0,4.5,6.9,8.000020000000001,5.0,3.75,5.999995,5.655001,0.0,2016.0,2.0,Quartzo,5.0,4.3,3.8,8.9,4.4,5.0,5.7,5.075,0.0,,,,,,,,,,,,
ALUNO-1316,2019.0,0,Topázio,5.0,10.0,10.0,9.50002,7.5,7.5,7.750005,8.500003,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1318,2016.0,8,Ágata,10.0,9.7,0.0,8.75001,7.5,0.0,0.0,7.255001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1319,2019.0,1,Ametista,5.0,10.0,9.2,6.41668,6.875,7.291666666666667,7.5,7.898334666666667,0.0,2019.0,2.0,Ametista,10.0,6.3,8.3,6.4,5.0,8.1,8.4,7.572,0.0,2019.0,2.0,Ametista,5.0,7.25,9.054621848739496,7.00002,8.125,5.624999999999999,7.222223333333334,7.280371036414566,0.0
ALUNO-1323,2019.0,1,Ametista,5.0,10.0,9.1,9.000020000000001,4.375,7.916666666666668,8.0,8.049168666666667,0.0,2019.0,2.0,Ametista,10.0,5.1,8.8,8.0,5.6,7.9,7.9,7.518,0.0,2019.0,2.0,Ágata,5.0,4.916666666666667,9.092813051146384,8.500020000000001,5.625,5.833333333333334,7.055556666666667,6.708842610229277,0.0
ALUNO-1324,2018.0,1,Ametista,5.0,10.0,7.9,9.000020000000001,7.5,7.708333333333334,7.5,8.000835333333335,0.0,2018.0,2.0,Ametista,10.0,3.4,8.8,8.5,7.5,7.5,7.1,7.186,0.0,2018.0,2.0,Quartzo,5.0,3.833333333333333,6.721583370190181,0.0,7.5,6.458333333333334,7.222219999999999,5.451260674038036,0.0
ALUNO-1325,2018.0,2,Quartzo,5.0,0.0,8.3,6.91668,5.0,6.5625,6.583325,5.3245830000000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1328,2017.0,2,Ametista,10.0,1.5,8.7,9.50002,7.5,8.125,8.66667,7.285836,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1336,2020.0,3,Quartzo,5.0,3.6666666666666665,4.0,8.33334,7.5,8.125,5.777770000000001,5.584721333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1338,2019.0,1,Ametista,5.0,9.5,8.1,9.50002,7.5,8.125,9.000005,8.332502999999999,1.0,2019.0,2.0,Ágata,10.0,5.2,2.1,7.9,7.5,7.7,8.7,6.511,0.0,2019.0,2.0,Ametista,5.0,5.166666666666667,8.480125262446176,9.50002,7.5,6.458333333333332,7.499996666666666,7.075193052489235,0.0
ALUNO-1339,2019.0,3,Ametista,5.0,7.666666666666667,10.0,10.00002,7.5,7.5,6.944439999999999,7.922223333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1341,2019.0,7,Ametista,10.0,7.166666666666667,8.9,8.75001,6.875,8.125,9.2083425,8.430002833333335,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1343,2018.0,2,Quartzo,10.0,0.0,8.0,8.000020000000001,5.0,6.25,6.583325,5.841667000000001,0.0,2018.0,2.0,Quartzo,5.0,1.3,1.3,10.0,5.6,6.9,3.7,3.996,0.0,2018.0,2.0,Quartzo,5.0,2.0,6.470435347628331,7.416679999999999,6.25,6.25,7.444443333333333,5.674643736192333,0.0
ALUNO-1344,2018.0,1,Ágata,2.5,6.0,7.4,8.000020000000001,5.625,6.458333333333334,7.555549999999998,6.449445333333334,0.0,2018.0,2.0,Ágata,2.5,2.0,5.8,9.5,5.6,8.1,7.6,5.664,0.0,,,,,,,,,,,,
ALUNO-1347,2019.0,7,Ágata,10.0,4.666666666666667,8.1,9.16668,6.875,7.34375,6.333335,7.158543333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-1348,2018.0,3,Ametista,10.0,6.333333333333333,7.1,7.91667,6.875,8.541666666666666,9.11112,7.842224333333333,1.0,2018.0,3.0,Ametista,5.0,6.9,8.6,7.5,6.3,7.5,8.5,7.422,0.0,2018.0,4.0,Ágata,5.0,5.900000000000001,9.178030303030305,8.33334,5.625,6.71875,5.8333275,6.749980560606062,0.0
ALUNO-13,,,,,,,,,,,,,2021.0,0.0,Quartzo,5.0,0.8,0.0,8.0,7.5,0.0,6.0,3.413,0.0,,,,,,,,,,,,
ALUNO-19,,,,,,,,,,,,,2021.0,2.0,Ágata,5.0,4.6,6.3,9.0,7.5,7.7,8.3,6.751,0.0,2021.0,2.0,Ametista,5.0,7.466666666666667,9.054621848739496,10.00002,7.5,6.666666666666666,8.111113333333334,7.843149036414566,0.0
ALUNO-29,,,,,,,,,,,,,2021.0,3.0,Ágata,5.0,3.8,5.3,9.6,7.5,7.5,7.9,6.342,0.0,2021.0,3.0,Quartzo,2.5,5.777777777777778,4.832296380090497,0.0,7.5,6.71875,5.7083325,4.935556331573656,0.0
ALUNO-38,,,,,,,,,,,,,2021.0,3.0,Ágata,10.0,5.1,6.9,3.8,7.5,7.5,7.8,6.847,0.0,2021.0,3.0,Ágata,5.0,5.666666666666667,6.721726190476191,9.16668,6.25,7.34375,7.20833,6.695387571428572,0.0
ALUNO-40,,,,,,,,,,,,,2021.0,5.0,Ametista,5.0,6.0,7.8,9.2,7.5,8.3,8.0,7.334,0.0,,,,,,,,,,,,
ALUNO-42,,,,,,,,,,,,,2021.0,0.0,Ágata,10.0,4.0,6.7,10.0,7.5,7.2,6.0,6.802,0.0,2021.0,0.0,Quartzo,10.0,2.5,3.148809523809524,9.000020000000001,7.5,0.0,2.50001,4.279765904761905,0.0
ALUNO-47,,,,,,,,,,,,,2021.0,1.0,Ágata,5.0,4.0,6.3,8.5,7.5,7.5,5.8,6.056,0.0,2021.0,1.0,Ametista,5.0,7.416666666666666,10.0,8.500020000000001,7.5,6.25,7.222223333333333,7.65278,0.0
ALUNO-54,,,,,,,,,,,,,2021.0,3.0,Ágata,10.0,4.1,5.8,7.5,7.5,7.3,5.8,6.388,0.0,,,,,,,,,,,,
ALUNO-56,,,,,,,,,,,,,2021.0,6.0,Ágata,5.0,5.5,7.5,8.8,5.6,7.8,7.2,6.777,0.0,2021.0,7.0,Quartzo,5.0,0.4444444444444445,3.597794117647059,0.0,5.0,3.28125,4.500003333333333,3.036573379084968,0.0
ALUNO-65,,,,,,,,,,,,,2021.0,0.0,Topázio,5.0,6.9,10.0,10.0,7.5,8.1,10.0,8.438,1.0,2021.0,1.0,Ametista,5.0,8.166666666666666,9.555555555555555,10.00002,5.625,6.25,8.777783333333334,7.987503111111112,1.0
ALUNO-66,,,,,,,,,,,,,2021.0,2.0,Ágata,5.0,5.9,6.3,8.0,7.5,8.5,7.7,6.875,0.0,2021.0,3.0,Ametista,10.0,7.777777777777779,5.784722222222221,6.66667,7.5,7.34375,6.5416625,7.171874500000001,0.0
ALUNO-67,,,,,,,,,,,,,2021.0,1.0,Quartzo,5.0,1.1,3.3,7.4,7.5,8.3,6.1,4.939,0.0,2021.0,1.0,Ágata,5.0,5.583333333333333,7.88220551378446,9.000020000000001,5.0,5.9375,7.916665,6.770192769423559,0.0
ALUNO-77,,,,,,,,,,,,,2021.0,0.0,Ametista,5.0,6.4,10.0,9.5,7.5,7.5,8.1,7.854,0.0,2021.0,0.0,Ametista,5.0,8.333333333333332,8.237472766884531,10.00002,8.75,5.625,8.25,7.901663220043574,0.0
ALUNO-93,,,,,,,,,,,,,2021.0,0.0,Ágata,10.0,5.1,4.2,8.0,7.5,6.6,5.9,6.248,0.0,,,,,,,,,,,,
ALUNO-98,,,,,,,,,,,,,2021.0,3.0,Ametista,5.0,6.3,6.4,9.2,7.5,7.5,7.5,6.953,0.0,2021.0,3.0,Ametista,5.0,7.055555555555556,8.520833333333332,7.91667,7.5,7.8125,7.2916625,7.396527277777778,0.0
ALUNO-104,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,6.4,10.0,9.0,7.5,7.2,6.8,8.01,0.0,2021.0,0.0,Topázio,10.0,7.25,9.392712550607287,10.00002,7.5,5.625,8.58333,8.357710510121457,1.0
ALUNO-109,,,,,,,,,,,,,2021.0,6.0,Ametista,5.0,7.8,6.7,7.5,7.5,8.4,8.2,7.36,0.0,,,,,,,,,,,,
ALUNO-124,,,,,,,,,,,,,2021.0,0.0,Topázio,10.0,6.1,8.3,9.0,7.5,8.1,9.7,8.275,1.0,2021.0,1.0,Ametista,10.0,5.166666666666667,8.033910533910534,9.000020000000001,7.5,5.416666666666667,6.888886666666665,7.209561440115441,0.0
ALUNO-126,,,,,,,,,,,,,2021.0,0.0,Ágata,5.0,4.5,4.2,9.0,7.5,7.2,7.3,6.069,0.0,2021.0,0.0,Ametista,5.0,7.333333333333333,8.468286099865047,9.000020000000001,7.5,4.0625,7.5,7.216575886639676,0.0
ALUNO-127,,,,,,,,,,,,,2021.0,1.0,Ametista,5.0,5.6,7.1,10.0,7.5,7.5,6.9,6.907,0.0,2021.0,1.0,Ágata,5.0,5.5,7.932900432900433,10.00002,7.5,5.625,6.833329999999998,6.865748086580086,0.0
ALUNO-129,,,,,,,,,,,,,2021.0,2.0,Ágata,10.0,4.6,4.2,7.4,7.5,7.2,4.3,5.819,0.0,2021.0,2.0,Ametista,5.0,8.083333333333332,6.793942772203643,9.000020000000001,5.625,6.875,7.888893333333335,7.203235887774063,0.0
ALUNO-137,,,,,,,,,,,,,2021.0,0.0,Ágata,5.0,5.3,5.8,8.0,7.5,5.0,6.2,6.012,0.0,,,,,,,,,,,,
ALUNO-143,,,,,,,,,,,,,2021.0,3.0,Ágata,10.0,4.3,4.4,7.9,6.3,7.5,6.8,6.278,0.0,2021.0,3.0,Ágata,5.0,5.111111111111111,6.444493006993008,8.75001,5.0,7.03125,7.208335,6.330913823620824,0.0
ALUNO-155,,,,,,,,,,,,,2021.0,6.0,Quartzo,5.0,3.4,5.3,7.1,0.0,8.1,6.6,5.082,0.0,,,,,,,,,,,,
ALUNO-159,,,,,,,,,,,,,2021.0,0.0,Ametista,5.0,6.1,10.0,9.0,7.5,8.1,9.3,8.025,1.0,2021.0,0.0,Ametista,5.0,7.25,8.966049382716049,9.000020000000001,5.625,5.625,8.583335,7.484878876543211,1.0
ALUNO-167,,,,,,,,,,,,,2021.0,1.0,Ametista,5.0,5.8,9.2,10.0,7.5,7.5,8.3,7.639,0.0,2021.0,2.0,Ágata,10.0,2.75,8.825396825396826,8.500020000000001,7.5,6.041666666666667,7.333329999999999,6.985914031746033,0.0
ALUNO-171,,,,,,,,,,,,,2021.0,3.0,Ametista,5.0,7.5,8.9,8.8,7.5,8.3,9.0,8.036,1.0,2021.0,4.0,Ametista,5.0,7.633333333333333,8.255555555555556,7.91667,7.5,7.1875,6.83333,7.304860777777779,0.0
ALUNO-176,,,,,,,,,,,,,,2.0,Ágata,5.0,4.3,6.3,7.5,5.0,6.7,5.7,5.674,0.0,2017.0,3.0,Quartzo,5.0,2.888888888888889,7.391025641025641,6.66666,5.0,5.15625,4.2916725,5.096608405982907,0.0
ALUNO-177,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,4.6,8.3,9.0,7.5,6.9,6.3,7.196,0.0,2021.0,0.0,Topázio,10.0,8.783333333333333,8.964102564102564,9.50002,7.5,5.625,7.33333,8.27865517948718,0.0
ALUNO-185,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,5.4,10.0,8.0,7.5,7.2,7.8,7.906,0.0,2021.0,0.0,Ametista,5.0,8.8,8.243546576879911,8.500020000000001,8.125,5.625,7.41667,7.617045315375983,0.0
ALUNO-207,,,,,,,,,,,,,2021.0,3.0,Quartzo,5.0,5.3,3.9,8.3,6.9,7.5,4.4,5.504,0.0,2021.0,3.0,Quartzo,5.0,3.722222222222223,3.724695192086496,0.0,7.5,6.40625,5.9583275,4.571673982861744,0.0
ALUNO-218,,,,,,,,,,,,,2021.0,0.0,Topázio,10.0,6.9,10.0,9.5,7.5,8.1,9.7,8.821,1.0,2021.0,1.0,Topázio,10.0,6.916666666666666,9.031578947368422,9.50002,7.5,6.5625,9.083335,8.362568122807017,1.0
ALUNO-221,,,,,,,,,,,,,2021.0,3.0,Quartzo,5.0,1.8,2.8,9.2,7.5,5.8,3.9,4.442,0.0,2021.0,3.0,Quartzo,5.0,2.666666666666667,3.613701372997712,8.75001,7.5,6.09375,4.7083275,4.932115107932876,0.0
ALUNO-232,,,,,,,,,,,,,2021.0,5.0,Ametista,5.0,6.7,7.2,8.3,7.5,8.3,8.2,7.331,0.0,2021.0,6.0,Ametista,5.0,6.688888888888889,8.191793021556448,8.33334,8.125,8.4375,8.55556,7.676832382089068,1.0
ALUNO-240,,,,,,,,,,,,,2021.0,3.0,Ametista,10.0,6.9,6.1,8.8,7.5,7.3,8.4,7.629,0.0,,,,,,,,,,,,
ALUNO-243,,,,,,,,,,,,,2021.0,0.0,Ágata,10.0,3.2,5.0,8.5,7.5,7.5,6.8,6.354,0.0,,,,,,,,,,,,
ALUNO-247,,,,,,,,,,,,,2021.0,0.0,Ametista,5.0,6.8,8.3,10.0,7.5,8.1,9.7,8.013,1.0,2021.0,1.0,Ágata,5.0,4.166666666666667,7.888471177944862,10.00002,6.875,4.6875,6.16666,6.300611568922306,0.0
ALUNO-249,,,,,,,,,,,,,2021.0,1.0,Ágata,5.0,2.1,7.9,8.5,7.5,7.5,5.8,6.025,0.0,,,,,,,,,,,,
ALUNO-252,,,,,,,,,,,,,2021.0,0.0,Ametista,5.0,5.9,10.0,10.0,7.5,7.2,6.6,7.473,0.0,2021.0,0.0,Ametista,5.0,8.666666666666666,9.285714285714285,9.000020000000001,7.5,5.3125,7.416665,7.755061190476191,0.0
ALUNO-258,,,,,,,,,,,,,2021.0,0.0,Ágata,5.0,5.3,10.0,7.8,7.5,2.5,4.8,6.283,0.0,2021.0,0.0,Quartzo,5.0,5.666666666666666,5.72182089209953,7.916679999999999,4.375,5.0,6.416655,5.790196511753241,0.0
ALUNO-260,,,,,,,,,,,,,2021.0,0.0,Ágata,5.0,4.5,6.7,9.5,7.5,7.5,7.8,6.75,0.0,2021.0,0.0,Ametista,5.0,7.5,8.607340372046254,9.000020000000001,7.5,6.25,7.833335,7.56313707440925,0.0
ALUNO-271,,,,,,,,,,,,,2021.0,3.0,Ágata,10.0,4.3,5.0,9.6,7.5,7.7,5.5,6.429,0.0,,,,,,,,,,,,
ALUNO-282,,,,,,,,,,,,,2021.0,5.0,Topázio,5.0,8.8,9.7,9.2,7.5,8.8,9.0,8.544,1.0,2021.0,6.0,Topázio,5.0,8.644444444444444,7.86141304347826,9.16668,6.875,8.59375,9.111116666666666,8.086937830917876,1.0
ALUNO-283,,,,,,,,,,,,,2021.0,5.0,Topázio,5.0,8.7,9.4,8.8,7.5,8.8,9.5,8.531,1.0,2021.0,6.0,Ametista,5.0,6.888888888888888,8.313618925831202,8.33334,8.75,7.96875,9.666673333333334,7.979045229610685,1.0
ALUNO-294,,,,,,,,,,,,,2021.0,0.0,Topázio,10.0,7.3,10.0,9.5,7.5,8.4,10.0,8.994,1.0,2021.0,0.0,Topázio,10.0,8.0,9.34238310708899,10.00002,5.625,5.0,8.66667,8.264312621417798,1.0
ALUNO-303,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,6.8,8.3,8.5,7.5,7.5,7.0,7.767,0.0,,,,,,,,,,,,
ALUNO-310,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,4.6,8.3,9.0,7.5,6.6,6.3,7.165,0.0,,,,,,,,,,,,
ALUNO-331,,,,,,,,,,,,,2021.0,0.0,Topázio,10.0,7.3,10.0,9.0,7.5,8.4,9.8,8.923,1.0,2021.0,1.0,Topázio,10.0,9.25,10.0,9.50002,5.625,6.041666666666667,8.277783333333332,8.622225333333333,0.0
ALUNO-336,,,,,,,,,,,,,,0.0,Ametista,5.0,6.9,10.0,9.0,6.3,7.5,6.9,7.533,0.0,2020.0,0.0,Ametista,5.0,6.25,8.215624531414004,9.000020000000001,7.5,5.625,7.833325,7.172291906282801,0.0
ALUNO-352,,,,,,,,,,,,,2021.0,4.0,Ágata,10.0,3.5,3.6,7.5,7.5,7.2,5.7,5.783,0.0,2021.0,4.0,Ágata,5.0,4.666666666666667,6.7748840426859,8.75001,7.5,7.1875,7.3749975,6.607060641870514,0.0
ALUNO-357,,,,,,,,,,,,,2021.0,3.0,Ágata,10.0,5.9,5.3,8.3,7.5,7.3,6.6,6.854,0.0,2021.0,3.0,Ágata,5.0,5.111111111111111,5.694444444444445,9.16668,7.5,7.5,6.4166575,6.361110611111111,0.0
ALUNO-363,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,6.5,8.3,10.0,7.5,7.8,8.7,8.231,0.0,2021.0,0.0,Ametista,5.0,7.833333333333334,8.737179487179487,10.00002,7.5,4.0625,7.249995,7.420353564102564,0.0
ALUNO-374,,,,,,,,,,,,,2021.0,7.0,Topázio,10.0,6.4,9.4,9.6,7.5,8.1,7.9,8.276,0.0,,,,,,,,,,,,
ALUNO-376,,,,,,,,,,,,,2021.0,4.0,Quartzo,5.0,3.9,5.8,8.8,0.0,7.7,5.7,5.216,0.0,,,,,,,,,,,,
ALUNO-384,,,,,,,,,,,,,2021.0,1.0,Ametista,5.0,3.6,9.2,8.5,8.8,8.1,9.1,7.418,1.0,,,,,,,,,,,,
ALUNO-403,,,,,,,,,,,,,2021.0,3.0,Ametista,10.0,6.4,7.2,9.2,7.5,7.9,8.5,7.878,0.0,2021.0,4.0,Quartzo,10.0,3.944444444444445,5.284743991640544,0.0,6.25,7.34375,6.95833,5.596878687216997,0.0
ALUNO-405,,,,,,,,,,,,,2021.0,0.0,Ametista,10.0,6.0,8.3,8.5,7.5,7.5,7.8,7.767,0.0,2021.0,1.0,Ágata,10.0,3.916666666666667,8.38903743315508,8.500020000000001,7.5,5.833333333333334,6.833326666666667,7.011141486631016,0.0
ALUNO-422,,,,,,,,,,,,,2021.0,0.0,Ametista,5.0,7.2,10.0,9.0,7.5,8.4,7.7,7.965,0.0,2021.0,1.0,Ametista,5.0,7.083333333333334,9.18837803320562,9.50002,7.5,5.625,8.083335,7.633511273307791,0.0
ALUNO-423,,,,,,,,,,,,,2021.0,5.0,Quartzo,5.0,1.5,1.7,0.0,5.0,6.9,4.2,3.146,0.0,,,,,,,,,,,,
ALUNO-432,,,,,,,,,,,,,,0.0,Quartzo,5.0,2.6,6.7,9.0,5.0,2.5,4.8,4.946,0.0,2020.0,1.0,Quartzo,5.0,3.75,7.222222222222223,6.91668,5.0,3.125,3.750005,4.948613444444445,0.0
ALUNO-436,,,,,,,,,,,,,2021.0,2.0,Ametista,5.0,6.3,8.8,9.5,7.5,8.5,8.4,7.743,0.0,2021.0,2.0,Ágata,5.0,4.75,5.64102564102564,9.000020000000001,7.5,6.25,7.166663333333332,6.286539794871795,0.0
